"image","xmin","ymin","xmax","ymax","label"
"190906095526-american-airlines-mechanic-faces-sabotage-charge-marsh-nr-vpx-00000225-exlarge-169.jpg",89.35922330097087,72.01303432642487,650.8834951456311,295.5518944300518,"airplane"
"2017-02-28-Kalaugher-aircraft.jpg",88.68932038834951,102.72473021582735,473.3495145631068,359.4383992805756,"airplane"
"190917134855-air-india-file-2.jpg",1.3106796116504855,77.7326692139738,1067.5485436893205,853.9335425764191,"airplane"
"1st_Fighter_Wing_hosts_coalition_aerial_exercise_28329.jpg",244.00776699029126,2191.1989795918366,2392.233009708738,2810.382653061224,"airplane"
"1st_Fighter_Wing_hosts_coalition_aerial_exercise_28329.jpg",1626.7184466019417,1452.4817784256559,3416.1087378640777,2054.9307580174927,"airplane"
"1st_Fighter_Wing_hosts_coalition_aerial_exercise_28329.jpg",2696.0466019417477,948.0502915451895,4105.071844660194,1426.1844023323615,"airplane"
"1st_Fighter_Wing_hosts_coalition_aerial_exercise_28329.jpg",3339.557281553398,505.77623906705537,4746.190291262135,859.5954810495626,"airplane"
"20160808primeairplaneinflight-20JPG.jpg",311.06796116504853,119.95087336244542,3325.6310679611647,1892.8766375545854,"airplane"
"222e0b84-f164-4fb1-90e7-d20bc27acd8c.jpg",77.33009708737863,318.45284863945574,1068.8737864077668,671.8637329931971,"airplane"
"2P2PDTHPPYTHIMPTXKVUEIXS5A.jpg",188.3495145631068,0,1588.3495145631068,900,"airplane"
"2018-SR22T-750x398.png",30.58252427184466,23.499371572212066,732.1601941747573,325.45549588665443,"airplane"
"2019-08-05-Su-57-will-be-first-demonstrated-at-the-static-parking-MAKS_920x600_0af.jpg",87.0873786407767,133.8169642857143,834.6990291262136,573.9955357142858,"airplane"
"2019-7-Innovate-Electric-Airplanes-02-WB.jpg",194.5631067961165,74.38858695652173,521.9417475728155,324.19448757763973,"airplane"
"300px-ANA_777-300_Taking_off_from_JFK.jpg",56.94174757281553,96.02210698689956,217.8640776699029,140.7091521106259,"airplane"
"300px-Cessna172-CatalinaTakeOffJPG.jpg",22.28155339805825,13.60226134846462,275.97087378640776,178.77582610146862,"airplane"
"41a72dc6-aae0-4adf-9c77-d586214f8552-large16x9_1280x720_80627P00FIEWU.jpg",42.12038834951456,176.9212015086207,930.4776699029126,423.3220635775862,"airplane"
"475688_cb7f_6.jpg",0.11650485436893204,0,240.00000000000003,105.36691810344827,"airplane"
"344054main_ec85-33297-23_full_0_crop.jpg",13.834951456310678,0.8203125000000001,1085.766990291262,420.00000000000006,"airplane"
"5b771edd64dce826308b465a-750-563.jpg",91.74757281553399,101.67048027166882,717.2330097087379,474.94020860284604,"airplane"
"5-biggest-mistakes-plane-011.jpg",101.2621359223301,25.07732371794872,1359.2233009708739,762.3209134615385,"airplane"
"593482582001_6083903144001_6083900268001-vs.jpg",214.36893203883494,176.50862068965517,1209.7864077669901,460.7844827586207,"airplane"
"5c7db0cb262898184c317845-750-562.jpg",0,14.497024773316063,750,493.1433978303109,"airplane"
"5d82882824000012277db515.jpeg",601.5902912621359,1118.000705058224,4494.6684466019415,2160.415552219796,"airplane"
"960x0.jpg",20.038834951456312,103.2532751091703,672.0000000000001,400.89519650655023,"airplane"
"777.jpg",137.0097087378641,262.9008620689655,1755.0291262135922,690.2456896551723,"airplane"
"701_9900_1.jpg",245.8252427184466,96.08218521897811,1006.0194174757281,292.3785355839416,"airplane"
"920x920.jpg",432.3106796116505,250.41847479985444,811.0291262135922,376.6768445232897,"airplane"
"694940094001_5989348110001_5989346606001-vs.jpg",84.06116504854369,116.8765625,930.0961165048543,338.2213900862069,"airplane"
"ahl-1.jpg",386.5,156.45703125,959.1203883495145,364.20703125,"airplane"
"ahl-1.jpg",315.20388349514565,369.45703125,1177.5116504854368,703.95703125,"airplane"
"a321xlr-01750xx3500-1967-0-510.jpg",61.89320388349515,48.86932309688581,689.9271844660194,248.8079044117647,"airplane"
"air-france-airplane-AIRFRANCECO0719.jpg",198.05825242718447,362.38354037267084,1258.2524271844661,781.638198757764,"airplane"
"960x00.jpg",51.728155339805824,77.89724576271186,915.7281553398059,524.4226694915254,"airplane"
"Air-New-Zealand-Boeing-747-400.jpg",99.41747572815534,70.46476628895185,1541.7475728155339,457.0143413597734,"airplane"
"airbus-passenger-aircraft-family-formation2.png",52.13592233009708,46.48015598381601,85.63106796116503,56.09344388841567,"airplane"
"airbus-passenger-aircraft-family-formation2.png",102.81553398058252,57.25869090715503,153.3495145631068,70.22206399063033,"airplane"
"airbus-passenger-aircraft-family-formation2.png",180,61.774023104770016,229.07766990291262,79.39838426320273,"airplane"
"airbus-passenger-aircraft-family-formation2.png",107.4757281553398,86.68117813032369,173.44660194174756,101.82938937393527,"airplane"
"airbus-passenger-aircraft-family-formation2.png",49.80582524271844,107.5099685902896,109.22330097087378,124.40605036201022,"airplane"
"airbus-albatross-one-ALBATROSS0819.jpg",147.23300970873785,247.01828602620088,776.7961165048544,412.083788209607,"airplane"
"aircraft-private-jets-cessna-citation-cj2-356743_44ae7ed84ab447de_350X200_c.jpg",0,44.91988539898132,350,171.40545415959252,"airplane"
"Airbus-Family-formation-flight1.jpg",96.84466019417475,24.572237318840582,237.96116504854365,67.08343626482214,"airplane"
"Airbus-Family-formation-flight1.jpg",75,60.240880270092234,252.08737864077668,99.84035326086958,"airplane"
"Airbus-Family-formation-flight1.jpg",39.02912621359223,81.3508934453228,256.74757281553394,132.88844285243744,"airplane"
"Airbus-Family-formation-flight1.jpg",26.06796116504854,131.28699357707512,252.08737864077668,190.68620306324112,"airplane"
"aircraft-overran-runway-Mumbai-1.jpg",1.0679611650485437,31.84705922489083,2200,1316.2728234170306,"airplane"
"airplane-travel-tip.jpg",37.40291262135923,84.38854333868379,639.4271844660194,327.1935192616373,"airplane"
"Airplane.jpg",34.13203883495146,174.73738855531295,713.1417475728156,296.03724299490534,"airplane"
"Aircraft20-20LPP_foto06_EFA.jpg",58.11359223300971,48.83000409985423,429.747572815534,278.10478544096213,"airplane"
"Airplane-fire.jpg",363.04368932038835,51.672898706896554,826.8543689320388,471.5280711206897,"airplane"
"airplane-stolen-seattle-dash8-a400-august-10.jpg",623.4320388349515,574.6197916666667,1794.4101941747574,840.6197916666667,"airplane"
"airplane_gettyimages-866616238.jpg",99.32038834951456,148.66721251819504,303.78640776699024,233.96561135371178,"airplane"
"airplane0.jpg",12.30495251017639,383.8914027149321,760.2018317503391,575.0226244343891,"airplane"
"airplane_1.jpg",486.40776699029124,0,1200,569.7087378640776,"airplane"
"airplane_1.jpg",219.0291262135922,396.6990291262136,384.46601941747565,453.7864077669903,"airplane"
"ampaire_337.jpg",160.7766990291262,177.1875,1415.145631067961,726.4978448275862,"airplane"
"amazon-prime-air.jpg",365.24271844660194,860.5622270742358,3196.3106796116504,1662.3089519650655,"airplane"
"Arrivee-Slider-v2.jpg",767.0679611650486,90.04484732824427,1852.893203883495,607.8463740458016,"airplane"
"beech-baron.jpg",119.41747572815534,63.27328966521106,1155.145631067961,710.1437409024745,"airplane"
"beluga3.jpg",29.70873786407767,145.41820702402958,1155.1456310679612,412.6732902033272,"airplane"
"AW609-tiltrotor-exterior-1-HELIHYBRIDD0419.jpg",366.6019417475728,281.638198757764,1360.7766990291261,752.1350931677018,"airplane"
"ATR4220-20C-FJYW2053.jpg",395.7669902912622,494.6526878238342,2415.9320388349515,1503.1967292746112,"airplane"
"Boeing-737-800.jpg",4.660194174757281,218.91828852327447,918.5242718446602,458.645415329053,"airplane"
"bombardier-challenger.jpeg",65.89805825242719,25.41671389248705,725.6067961165048,388.31438228626945,"airplane"
"Can-the-airplane-wings-break-off-in-strong-turbulence-780x405.jpg",4.543689320388349,0,780,405,"airplane"
"Boeings-New-Planes-are-Fuel-Savers_crop.png",102.37864077669903,44.47820723684211,1062.5242718446602,408.6624177631579,"airplane"
"boeing-737max.jpg",1.5145631067961165,16.923733836206896,780,439,"airplane"
"Collection_of_military_aircraft.jpg",77.10728155339805,1256.138203692494,984.9364077669902,1877.5110850484261,"airplane"
"Collection_of_military_aircraft.jpg",125.11747572815534,543.0873562348669,932.5616504854369,1442.40454751816,"airplane"
"Collection_of_military_aircraft.jpg",865.6383495145631,289.88154509685234,1683.2665048543688,1330.3537000605327,"airplane"
"Collection_of_military_aircraft.jpg",1764.738349514563,492.15515284503635,2525.627184466019,1256.138203692494,"airplane"
"Collection_of_military_aircraft.jpg",2092.080582524272,869.0534579297821,2995.545145631068,1662.140625,"airplane"
"Collection_of_military_aircraft.jpg",1514.5033980582523,1516.6200438861986,1760.3737864077668,1721.8040632566585,"airplane"
"Concorde-British-Airways.jpg",326.2135922330097,223.17901785714287,1273.7864077669904,976.0837797619048,"airplane"
"Climate-change-basics-air-travel-climate-change-hero.jpg",856.3106796116505,436.3106796116505,2178.8349514563106,1550.873786407767,"airplane"
"Cirrus-TRAC-series-1200x800.jpg",73.39805825242718,195.44213973799125,1114.9514563106795,607.6692139737991,"airplane"
"constructeur.jpg",195.72815533980582,294.5560344827586,1874.3300970873788,855.9698275862069,"airplane"
"constructeur.jpg",562.0194174757281,39.45258620689655,1313.2427184466019,253.5905172413793,"airplane"
"Copyright-DGA-1.jpg",86.35922330097087,51.576800271739124,250.63106796116506,102.70071331521739,"airplane"
"DA00031027_Si-1.jpg",243.88349514563106,170.35021865889215,1109.902912621359,448.5047376093295,"airplane"
"DA00031027_Si-1.jpg",601.9417475728155,457.05138483965015,1326.6019417475727,746.0834548104956,"airplane"
"continental-airlines-boeing-737-800.jpg",34.38834951456311,236.32009345794393,1511.5922330097087,618.3761682242991,"airplane"
"csm_DA62_Header_fc150549c4.jpg",87.19029126213593,216.86891351744188,1082,407.338390261628,"airplane"
"csm_DA62_Header_fc150549c4.jpg",43.595145631067965,263.04333212209303,339.8320388349515,356.4415879360465,"airplane"
"cover_aircraft.jpg",313.3587378640777,187.03082561728394,2416.580097087379,855.7641589506172,"airplane"
"europeanaircraftsales_piper_m600_1400x800_2.jpg",39.41747572815534,35.027589134125634,1211.0679611650485,604.8068760611205,"airplane"
"Dacta.jpeg",58.10436893203884,80.98122567041521,595.8053398058253,281.6360699610726,"airplane"
"d_g650ER_a_print_00219_v01r03.jpg",315.02912621359224,177.2456896551724,1686.990291262136,859.6939655172414,"airplane"
"d_g450_a_mkt_952_v01r02.jpg",531.2621359223301,319.6939655172414,1646.9126213592233,815.0043103448277,"airplane"
"Ethiopia-Plane-Crash-e1552503233778.jpg",11.390291262135923,1025.4802271262886,5732.164077669903,3104.4750724871137,"airplane"
"F-21.jpg",27.836893203883495,102.2874928652968,985.2271844660194,589.3042356354642,"airplane"
"Experience-Mustang-Flight-adventure.jpg",136.65158371040724,620.8144796380091,1391.8552036199096,1053.393665158371,"airplane"
"f-35-demo-team-3000.jpg",171.84466019417476,370.7014192139738,2531.0679611650485,1428.9255822416303,"airplane"
"gettyimages-1163604659.jpg",2.4854368932038833,101.41388054949053,1024,644.2348412481804,"airplane"
"fly.jpg",163.83495145631068,84.69973617176129,2371.359223300971,925.479212154294,"airplane"
"GettyImages-952501862-1.jpg",46.22912621359223,189.39859670669577,957.8873786407767,434.9604598799126,"airplane"
"gulfstream.jpg",26.833980582524273,115.30201887376238,691.5189320388349,309.80944461633663,"airplane"
"gn-gift_guide_variable_c.jpg",33.432038834951456,78.93499028497409,688.4174757281553,291.19319408462866,"airplane"
"GettyImages-755742867.jpg",83.39854368932039,320.74529203056767,2057.1640776699032,985.5516966885007,"airplane"
"Hero-Mako-small.jpg",2.386740331491713,391.9683257918552,903.054143646409,717.1945701357465,"airplane"
"image0_1.jpeg",35.09708737864077,49.76126516464471,264.75728155339806,111.4874350086655,"airplane"
"image.jpeg",17.794117647058826,102.72058823529412,153.83823529411768,255.26470588235296,"airplane"
"image0.jpeg",54.10388349514563,37.39576256793478,212.02524271844658,163.11587126358694,"airplane"
"image1.jpeg",53.070873786407766,36.75038213315217,212.67087378640775,162.8577190896739,"airplane"
"https3A2F2Fspecials-images.forbesimg.com2Fdam2Fimageserve2F11652502042F960x0.jpg",0.9320388349514563,139.1193595342067,758.2135922330096,502.90393013100436,"airplane"
"image13.jpeg",30.823529411764707,19.176470588235293,104,59,"airplane"
"image12_1.jpeg",43.588235294117645,47.64705882352941,67.8235294117647,67.82352941176471,"airplane"
"image14.jpeg",31.470588235294116,19,104,59.470588235294116,"airplane"
"image16_1.jpeg",0.058823529411764705,23.294117647058822,104,73.35294117647058,"airplane"
"image15_1.jpeg",0.11764705882352941,23.058823529411764,104,72.52941176470588,"airplane"
"image17_1.jpeg",22.623971760515605,118.96493212669684,147.51542359226596,173.22963800904978,"airplane"
"image18_1.jpeg",9.478155339805825,29.6670576712828,222.26941747572815,170.91851539723032,"airplane"
"image2.jpeg",1.5432038834951456,64.14715221774193,276.65436893203884,138.51811995967742,"airplane"
"image19_1.jpeg",8.276699029126213,30.600731140670554,223.20388349514562,171.31866116982508,"airplane"
"image20.jpeg",0.058823529411764705,19.470588235294116,104,88.11764705882352,"airplane"
"image21.jpeg",0.11764705882352941,19.88235294117647,104,87.70588235294119,"airplane"
"image20_1.jpeg",21.250485436893204,35.20617012779553,271.9223300970874,135.56559504792335,"airplane"
"image21_1.jpeg",20.83106796116505,34.36751198083067,272.20194174757285,137.3826876996805,"airplane"
"image23_1.jpeg",199.22330097087377,32.00043327556325,248.15533980582524,64.17374350086655,"airplane"
"image22_1.jpeg",198.64077669902912,32.72833622183709,249.4660194174757,64.17374350086655,"airplane"
"image25_1.jpeg",129.2233009708738,74.21662035349854,242.29368932038835,112.89737837099125,"airplane"
"image24_1.jpeg",128.6893203883495,74.6167661260933,242.16019417475727,112.63061452259475,"airplane"
"image25.jpeg",35.51359223300971,41.30527456647398,183.28737864077672,138.7561416184971,"airplane"
"image24.jpeg",55.728155339805824,52.90643882175227,271.02912621359224,115.44420317220545,"airplane"
"image26.jpeg",33.78446601941748,40.374638728323696,183.8194174757282,140.61741329479767,"airplane"
"image27.jpeg",4.660194174757281,60.0974870017331,300,131.43197573656846,"airplane"
"image28.jpeg",5.825242718446601,61.11655112651646,299.126213592233,129.68500866551125,"airplane"
"image26_1.jpeg",21.481553398058253,50.15835492227979,290.0009708737864,122.84229274611397,"airplane"
"image27_1.jpeg",21.626699029126215,49.578044041450774,288.69466019417473,121.39151554404145,"airplane"
"image28_1.jpeg",33.05825242718446,28.069757365684573,250.04854368932038,112.3609185441941,"airplane"
"image30.jpeg",18.155339805825243,9.526387117346939,260.58252427184465,102.09344251093295,"airplane"
"image30_1.jpeg",9.87864077669903,60.34490023688047,260.8495145631068,128.2362996537901,"airplane"
"image29_1.jpeg",33.349514563106794,27.77859618717504,250.04854368932038,112.06975736568457,"airplane"
"image3.jpeg",20.171844660194175,11.366957720588236,237.721359223301,158.31949782754012,"airplane"
"image29.jpeg",18.555825242718445,8.859477496355685,260.9830097087379,101.69329673833819,"airplane"
"image33.jpeg",52.366990291262134,46.4664089255137,84.48155339805825,55.87137467893835,"airplane"
"image33.jpeg",102.99805825242719,55.29260755565068,151.89320388349515,68.74894317208904,"airplane"
"image33.jpeg",177.7873786407767,59.778052761130134,229.2864077669903,78.2986007063356,"airplane"
"image33.jpeg",107.62718446601941,86.2566486515411,172.0009708737864,100.58113495291096,"airplane"
"image33.jpeg",49.18446601941748,107.09226508989725,108.35048543689321,123.44243632277397,"airplane"
"image32_1.jpeg",112.74757281553399,7.863965984974959,269.0242718446602,74.23708785475793,"airplane"
"image34_1.jpeg",28.59368932038835,37.5365932642487,298.41941747572815,109.05990932642487,"airplane"
"image31_1.jpeg",10.145631067961165,60.87842793367347,262.31796116504853,126.76909848760934,"airplane"
"image33_1.jpeg",113.1757281553398,7.435752295492488,268.7388349514563,74.23708785475795,"airplane"
"image36.jpeg",86.99223300970874,34.178300233644855,270.62718446601946,126.40026285046727,"airplane"
"image35_1.jpeg",27.142233009708736,37.82674870466321,299,109.78529792746113,"airplane"
"image36_1.jpeg",16.39902912621359,71.3427734375,240.1747572815534,150.4664147418478,"airplane"
"image37.jpeg",94.7126213592233,36.93530957943925,270.2135922330097,126.81381425233644,"airplane"
"image37_1.jpeg",15.572330097087379,35.52134576612903,277.4961165048544,139.92134576612904,"airplane"
"image38_1.jpeg",54.33252427184466,87.82157662172013,199.5752427184466,124.63498770043734,"airplane"
"image38.jpeg",22.133009708737866,5.518634952910959,289.4650485436893,155.56401166523972,"airplane"
"image4.jpeg",20.299514563106797,12.260674298128343,235.80631067961167,155.8936956885027,"airplane"
"image39_1.jpeg",15.485436893203882,28.19985650510204,139.76941747572815,154.91268449344022,"airplane"
"image40_1.jpeg",15.752427184466018,28.06647458090379,139.90291262135923,155.44621219023324,"airplane"
"image42.jpeg",88.26601941747572,22.35496688741722,207.5650485436893,57.83046357615894,"airplane"
"image42.jpeg",68.4252427184466,53.50728476821192,220.28349514563104,86.18543046357615,"airplane"
"image42.jpeg",33.449514563106796,71.43576158940397,224.226213592233,115.93907284768211,"airplane"
"image42.jpeg",22.384466019417474,113.7774834437086,220.28349514563104,166.03708609271524,"airplane"
"image44.jpeg",12.548543689320388,69.68163493075802,259.38106796116506,157.1801772048105,"airplane"
"image41.jpeg",87.12135922330096,23.117880794701986,207.43786407766987,58.08476821192053,"airplane"
"image41.jpeg",65.11844660194174,53.76158940397351,220.28349514563104,86.43973509933775,"airplane"
"image41.jpeg",34.466990291262135,71.43576158940397,223.46310679611648,115.17615894039734,"airplane"
"image41.jpeg",22.893203883495143,114.79470198675497,220.0291262135922,165.40132450331126,"airplane"
"image41_1.jpeg",15.523786407766991,23.192105516975307,270.0864077669903,154.08253761574076,"airplane"
"image42_1.jpeg",15.249029126213593,22.50537712191358,271.7349514563107,154.35722897376542,"airplane"
"image46.jpeg",18.82281553398058,51.40831131559767,93.7135922330097,92.89008974125366,"airplane"
"image46.jpeg",16.019417475728154,54.74285942055394,159.5266990291262,131.83761160714286,"airplane"
"image46.jpeg",166.73543689320388,61.088921282798836,266.05582524271847,112.36385067419826,"airplane"
"image45.jpeg",13.483009708737864,70.61530840014578,258.7135922330097,158.24723259839652,"airplane"
"image47.jpeg",19.75728155339806,50.207873997813415,93.7135922330097,91.82303434766764,"airplane"
"image47.jpeg",16.953883495145632,55.00962326895044,160.06067961165047,134.10510431851313,"airplane"
"image47.jpeg",165.93446601941747,60.288629737609334,267.25728155339806,112.36385067419826,"airplane"
"image47_1.jpeg",0.8446601941747572,9.150485436893204,290,135.8495145631068,"airplane"
"image46_1.jpeg",0.2815533980582524,8.587378640776699,289.99999999999994,136.4126213592233,"airplane"
"image4_1.png",4.352941176470588,37.294117647058826,100.3529411764706,67.3529411764706,"airplane"
"image49_1.jpeg",31.432038834951456,12.668700527704486,345.75242718446606,133.23862137203167,"airplane"
"image48.jpeg",0.14514563106796116,0.3966968911917098,299,144.02363989637306,"airplane"
"image49.jpeg",0.43543689320388346,0.3966968911917098,299,142.42778497409324,"airplane"
"image48_1.jpeg",33.228155339805824,13.5657981530343,346.47087378640776,132.34152374670185,"airplane"
"image5_1.png",4.117647058823529,36.94117647058823,99.88235294117646,67.88235294117646,"airplane"
"image8_1.jpeg",27.11764705882353,18.52941176470588,104,59.35294117647058,"airplane"
"image9_1.jpeg",30.823529411764707,18.764705882352942,104,59.294117647058826,"airplane"
"image5.jpeg",17.0873786407767,33.80189732142857,231.34708737864077,136.37259702988337,"airplane"
"image_1.jpeg",34.95145631067961,49.76126516464471,264.9029126213592,113.37998266897746,"airplane"
"jet-2-carrier.jpg",32.310679611650485,144.66060544032024,1014.5553398058252,434.46337108806404,"airplane"
"Jet2-flight-768x473.jpg",2.9825242718446603,88.0357283464567,768,340.55068897637796,"airplane"
"lead_720_405.jpg",8.388349514563107,34.34644396551724,605.7087378640776,229.5145474137931,"airplane"
"klm.jpg",12.62135922330097,251.7565502183406,2000,1175.3489810771468,"airplane"
"lion-air-pilots-fought-to-save-plane-before-fatal-crash.jpg",145.63106796116506,520.6286390101892,2848.5436893203887,1468.2268922852984,"airplane"
"lp-boeing-dreamliner.jpg",5.097087378640777,99.94548791018998,498.54368932038835,215.93685233160622,"airplane"
"maxresdefault0_1.jpg",2.4854368932038833,30.646551724137932,1271.9223300970873,660.6465517241379,"airplane"
"LP-40-1920x1080.jpg",236.7378640776699,305.254730713246,1688.8543689320388,1065.429403202329,"airplane"
"maxresdefault1.jpg",118.67961165048543,149.8189655172414,1167.5339805825242,610.3706896551724,"airplane"
"ltf-hero.jpg",222.44660194174756,365.3592233009708,1516.1165048543687,731.9611650485435,"airplane"
"ltf-hero.jpg",482.17475728155335,748.1165048543688,2213.281553398058,1181.8252427184466,"airplane"
"maxresdefault2.jpg",68.97087378640776,123.12931034482759,1224.6990291262134,570.0258620689656,"airplane"
"pesticides-aircraft_456px.jpg",91.86407766990291,88.35358621987952,440.504854368932,188.64123682228916,"airplane"
"NOAA-King-Air-350-CER.jpg",139.80582524271844,341.0797170669578,1268.8155339805824,609.271856804949,"airplane"
"P-51_Mustang_edit1.jpg",197.41456310679612,337.0489966054313,2518.648543689321,1251.0473991613417,"airplane"
"Mitsubishi-Aircraft-Corporation-introduces-SpaceJet-aircraft-family.jpg",230.82524271844662,197.37570403343022,1248.0582524271845,720.949831940407,"airplane"
"PROD-Airplane-flying-above-clouds.jpg",92.84708737864077,89.56204379562044,527.2281553398058,281.82189781021896,"airplane"
"shutterstock-311421530.jpg",282.3990291262136,21.739483673044926,664.9470873786407,185.44580646838602,"airplane"
"plane-parked.jpg",62.63300970873786,23.34799482535576,2048,1219.5601552393273,"airplane"
"rare-30.jpg",0.3932038834951456,0.4855496066433566,810,246.33345170454544,"airplane"
"Prime-Air-in-flight.jpeg",571.4563106796116,963.6189956331879,3517.864077669903,1735.6713973799128,"airplane"
"Transport.jpg",3.5388349514563107,24.2013439119171,810,455,"airplane"
"toomanyairpl.jpg",3.883495145631068,20.97087378640777,795.3398058252427,375.92233009708735,"airplane"
"sr-71-header-B_c511c17c-5dbd-4cc0-aa89-1a0adcddbe89_1400x.progressive.jpg",469.61165048543694,185.97146739130434,1334.0776699029127,624.1508152173914,"airplane"
"singapore-airlines-to-introduce-airbus-a350-aircraft-in-kolkata.jpg",2.9126213592233006,78.29883570504528,1200,727.9754204398447,"airplane"
"Sling-TSi-20AUG18-9.jpg",128.5543689320388,888.8209606986899,5566.963106796115,3032.4017467248905,"airplane"
"tuskeegee-airman-red-hawk-ht-jt-190916_hpMain_4x3_992.jpg",4.815533980582524,121.9948253557568,944.326213592233,480.0388098318241,"airplane"
"Where-does-airplane-waste-go-Australia.jpg",69.32038834951456,49.252693965517246,450.71844660194176,215.71390086206898,"airplane"
"Transpo_Flyingcars_TA_API1021-2.jpg",35.92233009708738,647.6390685640363,1962.135922330097,1159.9288486416558,"airplane"
"turbulence-942709.jpg",52.98543689320388,124.88620090016366,526.4174757281553,263.79782119476266,"airplane"
"united-airlines-istock.jpg",64.62766990291261,156.17656250000002,898.9121359223301,379.32828663793106,"airplane"
"_106012837_canada.jpg",33,72.72625215889464,625.3980582524272,272.0025906735751,"airplane"
"white-plane-sky.jpg",41.650485436893206,103.80968555900621,665.1582524271844,368.48049301242236,"airplane"
"Y0fUV.jpg",104.07766990291262,114.69906903310104,125.8252427184466,131.7931456881533,"airplane"
"Y0fUV.jpg",151.84466019417476,267.38025370209056,202.33009708737865,303.51091572299646,"airplane"
"Y0fUV.jpg",535.1456310679612,162.48478331881532,666.4077669902913,286.8053408101045,"airplane"
"00033_00033.jpg",391.84466019417476,69.27554980595085,681.9417475728155,574.1914618369988,"crack"
"001-figure3-shutterstock_607093718_Figure3_2.jpg",49.36893203883495,260.79303075396825,231.5533980582524,444.99937996031747,"rust"
"001-figure3-shutterstock_607093718_Figure3_2.jpg",275.6796116504854,433.2136656746032,574.514563106796,550,"rust"
"001-figure3-shutterstock_607093718_Figure3_2.jpg",472.7184466019417,254.68191964285714,647.0388349514562,424.0469990079365,"rust"
"001-figure3-shutterstock_607093718_Figure3_2.jpg",395.8252427184466,0,900,128.09461805555554,"rust"
"001-figure3-shutterstock_607093718_Figure3_2.jpg",652.2815533980582,392.18191964285717,900,550,"rust"
"1-s2.0-S0010938X10000727-gr2.jpg",129.32038834951456,95.94832190688776,164.02135922330098,116.64219945790816,"pitting"
"1-s2.0-S0010938X10000727-gr2.jpg",193.11844660194174,96.59500558035714,214.45631067961165,112.54653619260203,"pitting"
"1-s2.0-S0010938X10000727-gr2.jpg",0.8621359223300971,99.1817402742347,25.648543689320388,110.82204639668367,"pitting"
"1-s2.0-S0010938X10000727-gr2.jpg",68.10873786407767,226.1473014987245,93.54174757281552,262.3615872130102,"pitting"
"1-s2.0-S0010938X10000727-gr2.jpg",272.21941747572816,20.71745455994898,298.2990291262136,37.74679129464286,"pitting"
"1-s2.0-S0010938X10000727-gr2.jpg",0.43106796116504853,86.89475047831633,220.4912621359223,108.01975047831633,"corrosion"
"1-s2.0-S0010938X10000727-gr2.jpg",0.6466019417475728,134.53378109056123,220.06019417475727,156.52102598852042,"corrosion"
"1-s2.0-S0010938X10000727-gr2.jpg",57.7631067961165,170.31694435586735,153.6757281553398,338,"corrosion"
"1-s2.0-S0010938X10000727-gr2.jpg",328.68932038834953,180.66388313137756,412.53203883495144,266.02612802933675,"corrosion"
"1-s2.0-S0010938X10000727-gr2.jpg",280.8407766990291,254.17026068239795,347.87184466019414,314.311842315051,"corrosion"
"1-s2.0-S0010938X10000727-gr2.jpg",362.09708737864077,116.42663823341837,378.90873786407764,133.67153619260205,"corrosion"
"1-s2.0-S0010938X10000727-gr1.jpg",30.62700565403423,497.2319004524887,61.2015777811736,529.6600678733032,"corrosion"
"1-s2.0-S0010938X10000727-gr1.jpg",164.11111323349635,499.4683257918552,204.7529225244499,530.7782805429864,"corrosion"
"1-s2.0-S0010938X10000727-gr1.jpg",255.0891083435208,500.95927601809956,300.95096653422985,533.0147058823529,"corrosion"
